code,name,level,parent_name,similar_words,num_synonyms
10101605,Faisanes vivos,PRODUCT,Pájaros y aves de corral vivos,"faisán vivo, cría de faisanes, faisán de granja, ave de caza, faisanería, ave exótica",6
10101700,Peces vivos,CLASS,Animales vivos de granja y relacionados (Grupo 1010),"pez vivo, pescado vivo, peces de granja, acuicultura, piscicultura, cría de peces, peces para reproducción",7
10101701,Salmones vivos,PRODUCT,Peces vivos,"salmon en vivo, salmon fresco vivo, piscicultura salmon, salmon de cultivo, salmon para reproduccion",5
10101702,Trucha viva,PRODUCT,Peces vivos,"trucha en vivo, trucha fresca viva, trucha de cultivo, piscicultura trucha, trucha para reproduccion",5
10101703,Tilapia viva,PRODUCT,Peces vivos,"tilapia viva, tilapia en vivo, tilapia de cultivo, tilapia fresca, piscicultura tilapia",5
10101704,Carpa viva,PRODUCT,Peces vivos,"carpa viva, carpa en vivo, carpa de cultivo, carpa fresca, piscicultura carpa",5
10101705,Anguilas vivas,PRODUCT,Peces vivos,"anguila viva, anguilas en vivo, anguila de cultivo, anguila fresca, piscicultura anguila",5
10101800,Mariscos e invertebrados acuáticos vivos,CLASS,Animales vivos de granja y relacionados (Grupo 1010),"mariscos vivos, invertebrados acuaticos, crustaceos vivos, moluscos vivos, marisco fresco vivo",5
10101801,Camarón vivo,PRODUCT,Mariscos e invertebrados acuáticos vivos,"camaron vivo, camarones frescos, camaron de cultivo, camaron para reproduccion, piscicultura camaron",5
10101802,Almejas vivas,PRODUCT,Mariscos e invertebrados acuáticos vivos,"almeja viva, almejas frescas, almeja de cultivo, almeja para reproduccion, molusco vivo",5
10101803,Mejillones vivos,PRODUCT,Mariscos e invertebrados acuáticos vivos,"mejillon vivo, mejillones frescos, mejillon de cultivo, mejillon para reproduccion, molusco vivo",5
10101804,Ostras vivas,PRODUCT,Mariscos e invertebrados acuáticos vivos,"ostra viva, ostras frescas, ostra de cultivo, ostra para reproduccion, molusco vivo",5
10101805,Cangrejos vivos,PRODUCT,Mariscos e invertebrados acuáticos vivos,"cangrejo vivo, cangrejos frescos, cangrejo de cultivo, cangrejo para reproduccion, crustaceo vivo",5
10101806,Abulones vivos,PRODUCT,Mariscos e invertebrados acuáticos vivos,"abalone vivo, abulon fresco, abulon de cultivo, abulon para reproduccion, molusco vivo",5
10101807,Pulpo vivo,PRODUCT,Mariscos e invertebrados acuáticos vivos,"pulpo vivo, pulpo fresco, pulpo de cultivo, pulpo para reproduccion, cefalopodo vivo",5
10101808,Calamar vivo,PRODUCT,Mariscos e invertebrados acuáticos vivos,"calamar vivo, calamares frescos, calamar de cultivo, calamar para reproduccion, cefalopodo vivo",5
10101809,Sanguijuelas,PRODUCT,Mariscos e invertebrados acuáticos vivos,"sanguijuela viva, sanguijuelas frescas, sanguijuela para reproduccion, sanguijuela medicinal, invertebrado acuatico",5
10101900,Insectos vivos,CLASS,Animales vivos de granja y relacionados (Grupo 1010),"insectos vivos, cría de insectos, insectario, cultivo de insectos, biología insectos",5
10101901,Mariposas,PRODUCT,Insectos vivos,"mariposas vivas, cría mariposas, mariposa monarca, lepidópteros, invernadero mariposas",5
10101902,Escarabajos,PRODUCT,Insectos vivos,"escarabajos vivos, coleópteros, crianza escarabajos, escarabajo rinoceronte, escarabajo japonés",5
10101903,Abejas,PRODUCT,Insectos vivos,"abejas vivas, colmena, abeja melífera, apicultura, núcleo abejas, reina abeja",6
10101904,Gusanos de seda,PRODUCT,Insectos vivos,"gusanos seda, sericicultura, larva seda, capullo seda, cría gusanos",5
10102000,Animales salvajes vivos,CLASS,Animales vivos de granja y relacionados (Grupo 1010),"animales salvajes, fauna silvestre, animales exóticos vivos, vida silvestre, animales fauna",5
10102001,Elefantes,PRODUCT,Animales salvajes vivos,"elefantes vivos, cría elefantes, elefante africano, elefante asiático, paquidermo",5
10102002,Zorros vivos,PRODUCT,Animales salvajes vivos,"zorros vivos, zorro rojo, cría zorros, zorro plateado, vulpino",5
10102100,Huevos de aves para incubar,CLASS,Animales vivos de granja y relacionados (Grupo 1010),"huevos incubación, huevos fértiles, huevos para empollar, huevos aves, huevos reproductores",5
10111301,Juguetes para mascotas,PRODUCT,"Accesorios, equipo y tratamientos para los animales domésticos","juguetes mascotas, juguetes perro, juguetes gato, accesorios diversión mascota, entretenimiento mascotas",5
10111302,Productos para el aseo y cuidado de mascotas,PRODUCT,"Accesorios, equipo y tratamientos para los animales domésticos","aseo mascotas, champú perro, champú gato, productos higiene mascota, cuidado pelaje, baño mascota",6
10111303,Equipo para el manejo de desperdicios de las mascotas,PRODUCT,"Accesorios, equipo y tratamientos para los animales domésticos","recogedores heces, bolsas caca perro, pala recogedor, bandeja sanitaria gato, equipo limpieza mascota",5
10111304,Tazones o equipo para alimentación de mascotas,PRODUCT,"Accesorios, equipo y tratamientos para los animales domésticos","comederos mascotas, bebederos perro, platos gato, tazones alimento, comedero automático, fuente agua mascota",6
10111305,Tratamientos medicados para mascotas,PRODUCT,"Accesorios, equipo y tratamientos para los animales domésticos","medicina mascotas, medicamento perro, medicamento gato, tratamiento veterinario, pastillas mascota, inyectable mascota, antibiótico mascota",7
10111306,Kits para el entrenamiento de mascotas domésticas,PRODUCT,"Accesorios, equipo y tratamientos para los animales domésticos","kit adiestramiento perro, entrenamiento mascota, correa adiestramiento, collar entrenamiento, juguete entrenamiento, accesorios adiestramiento",6
10111307,Cobijas para mascotas,PRODUCT,"Accesorios, equipo y tratamientos para los animales domésticos","cobija perro, manta mascota, cama mascota, cobija gato, frazada mascota, colchoneta mascota",6
10120000,Pienso para ganado y relacionados (Grupo 1012),GROUP,Material Vivo Animal y Vegetal (División 10),"alimento ganado, pienso ganadero, forraje, concentrado ganadero, suplemento ganadero, nutrición ganadera",6
10121500,Pienso para ganado,CLASS,Pienso para ganado y relacionados (Grupo 1012),"pienso bovino, alimento vacas, concentrado ganadero, balanceado ganado, suplemento ganadero, nutrición ganadera",6
10121501,Salvado de trigo puro,PRODUCT,Pienso para ganado,"salvado trigo, afrecho trigo, subproducto trigo, salvadillo, harina trigo integral",5
10121502,Avena para forraje,PRODUCT,Pienso para ganado,"avena forraje, avena grano, avena para ganado, avena verde, avena seca",5
10121503,Maíz para forraje,PRODUCT,Pienso para ganado,"maíz forraje, maíz verde, maíz ensilado, maíz grano, maíz para ganado",5
10121504,Sorgo para forraje,PRODUCT,Pienso para ganado,"sorgo forraje, sorgo grano, sorgo verde, sorgo ensilado, sorgo para ganado",5
10121505,Heno,PRODUCT,Pienso para ganado,"heno alfalfa, heno pasto, heno seco, forraje seco, paja heno",5
10121506,Tortas oleaginosas,PRODUCT,Pienso para ganado,"torta soya, torta girasol, torta canola, subproducto oleaginoso, pasta oleaginosa",5
10121507,Forraje compuesto,PRODUCT,Pienso para ganado,"forraje mezcla, alimento compuesto ganado, balanceado forraje, concentrado forraje, mezcla forraje",5
10121601,Alimento vivo para aves,PRODUCT,Alimento para pájaros y aves de corral,"alimento vivo aves, larva mosca, gusano alimento, artemia, dafnia, alimento vivo pollo",6
10121602,Alpiste,PRODUCT,Alimento para pájaros y aves de corral,"alpiste canario, semilla alpiste, alpiste puro, alpiste para pájaros, alpiste grano",5
10121603,Botanas o comida recreacional para aves,PRODUCT,Alimento para pájaros y aves de corral,"snack para aves, premios para pájaros, golosinas avícolas, botana de pájaros, treats para aves",5
10121604,Alimento avícola,PRODUCT,Alimento para pájaros y aves de corral,"alimento gallinas, concentrado avícola, balanceado aves, pienso avícola, comida pollos",5
10121700,Alimento para peces,CLASS,Pienso para ganado y relacionados (Grupo 1012),"alimento acuático, comida peces, pienso piscícola, nutrición peces, alimento acuicultura",5
10121701,Salmuera fresca o congelada,PRODUCT,Alimento para peces,"salmuera peces, carnada fresca, alimento vivo peces, camarones congelados, artemia",5
10121702,Alimento granulado para peces,PRODUCT,Alimento para peces,"pellet peces, alimento granulado acuario, balanceado peces, gránulos piscícola, comida peces bolsa",5
10121703,Alimento en hojuelas para peces,PRODUCT,Alimento para peces,"alimento escamas peces, hojuelas acuario, comida peces flakes, alimento flotante, escamas piscícolas",5
10121800,Alimento para perros y gatos,CLASS,Pienso para ganado y relacionados (Grupo 1012),"alimento mascotas, comida perros gatos, pienso mascota, balanceado perros, nutrición felina canina",5
10121801,Comida seca para perros,PRODUCT,Alimento para perros y gatos,"croquetas perros, alimento seco perro, balanceado perro, kibble, comida perro bolsa",5
10121802,Comida húmeda para perros,PRODUCT,Alimento para perros y gatos,"comida lata perro, alimento húmedo perro, paté perro, comida perro lata, alimento enlatado perro",5
10121803,Leche para perros o gatos,PRODUCT,Alimento para perros y gatos,"leche mascota, leche perro gato, sustituto leche, leche cachorro, leche gatito",5
10121804,Comida seca para gatos,PRODUCT,Alimento para perros y gatos,"croquetas gatos, alimento seco gato, balanceado gato, kibble gato, comida gato bolsa",5
10121805,Comida húmeda para gatos,PRODUCT,Alimento para perros y gatos,"comida lata gato, alimento húmedo gato, paté gato, comida gato lata, alimento enlatado gato",5
10121806,Botanas o comida recreacional para gatos o perros,PRODUCT,Alimento para perros y gatos,"snack perro gato, premios mascota, golosinas perro, treats gato, hueso perro, galleta mascota",6
10121900,Alimento para roedores,CLASS,Pienso para ganado y relacionados (Grupo 1012),"alimento roedores, comida hamster, pienso conejo, nutrición ratón, alimento pequeños animales",5
10121901,Comida granulada para roedores,PRODUCT,Alimento para roedores,"pellet roedores, gránulos hamster, alimento granulado conejo, balanceado roedor, comida hamster bolsa",5
10122000,Alimento para reptiles,CLASS,Pienso para ganado y relacionados (Grupo 1012),"alimento reptil, comida iguana, comida serpiente, pienso reptiles, nutricion reptil",5
10122001,Comida granulada para reptiles,PRODUCT,Alimento para reptiles,"pellet reptil, granulado iguana, alimento seco reptil, croqueta reptil, grano comida serpiente",5
10122002,Comida húmeda para reptiles,PRODUCT,Alimento para reptiles,"comida blanda reptil, alimento humedo iguana, papilla reptil, comida fresca serpiente, alimento gelatinoso",5
10122003,Comida viva para reptiles,PRODUCT,Alimento para reptiles,"insectos vivos reptil, grillos iguana, larvas serpiente, alimento vivo, presas vivas",5
10122100,Comida para animales variados,CLASS,Pienso para ganado y relacionados (Grupo 1012),"alimento animales diversos, comida fauna variada, pienso mixto, nutricion animales varios, alimento fauna",5
10122101,Comida para cerdos,PRODUCT,Comida para animales variados,"alimento cerdo, comida puerco, pienso porcino, nutricion porcina, concentrado cerdo",5
10122102,Comida para visones,PRODUCT,Comida para animales variados,"alimento vison, comida vison, pienso vison, nutricion vison, concentrado vison",5
10122103,Comida para monos,PRODUCT,Comida para animales variados,"alimento mono, comida primate, pienso primate, nutricion mono, concentrado primate",5
10122104,Comida para conejos,PRODUCT,Comida para animales variados,"alimento conejo, comida conejo, pienso conejo, nutricion lagomorfo, concentrado conejo",5
10130000,Recipientes para animales y relacionados (Grupo 1013),GROUP,Material Vivo Animal y Vegetal (División 10),"jaulas animales, contenedores fauna, recipientes mascota, estructuras alojamiento, infraestructura animal",5
10131500,Cobertizos para animales,CLASS,Recipientes para animales y relacionados (Grupo 1013),"corral ganado, estancia animal, refugio ganadero, construccion animal, alojamiento fauna",5
10131506,Establos para ganado,PRODUCT,Cobertizos para animales,"establo vaca, corral ganado, estancia bovino, construccion establo, infraestructura ganadera",5
10131507,Casas para mascotas domesticadas,PRODUCT,Cobertizos para animales,"caseta mascota, perrera, gatil, casita perro, refugio mascota",5
10131508,Camas para mascotas,PRODUCT,Cobertizos para animales,"cama perro, colchon mascota, cama gato, lecho animal, colchoneta mascota",5
10131600,Recipientes para animales,CLASS,Recipientes para animales y relacionados (Grupo 1013),"jaula animal, corral mascota, contenedor fauna, jaula pajaro, transportin mascota",5
10131601,Jaulas o sus accesorios,PRODUCT,Recipientes para animales,"jaula para pájaros, jaula para aves, jaula para mascotas, accesorios de jaula, comedero jaula, bebedero jaula",6
10131602,Perreras,PRODUCT,Recipientes para animales,"perrera, caseta para perro, casa para perro, refugio canino, perrera de madera, perrera de plástico",6
10131603,Equipaje para el transporte de animales,PRODUCT,Recipientes para animales,"transportín para mascotas, caja de transporte animal, jaula de viaje, transportador de mascotas, mochila para mascota",5
10131604,Correas para perros,PRODUCT,Recipientes para animales,"correa para perro, traílla, collar y correa, correa de cuero, correa extensible, correa de nylon",6
10131700,Hábitat para animales,CLASS,Recipientes para animales y relacionados (Grupo 1013),"hábitat mascotas, ambiente para animales, jaulas y accesorios, terrarios y acuarios, recipientes animales",5
10131701,Terrarios,PRODUCT,Hábitat para animales,"terrario para reptiles, terrario para serpientes, terrario para lagartos, terrario de vidrio, hábitat reptiles",5
10131702,Acuarios,PRODUCT,Hábitat para animales,"acuario para peces, pecera, acuario de vidrio, acuario decorativo, tanque para peces, acuario con filtro",6
10140000,Talabartería y relacionados (Grupo 1014),GROUP,Material Vivo Animal y Vegetal (División 10),"talabartería, artículos ecuestres, equipo para caballos, accesorios de montar, equipamiento ecuestre",5
10141500,Talabartería,CLASS,Talabartería y relacionados (Grupo 1014),"talabartería, artículos de cuero ecuestre, equipos de montar, accesorios para caballos, productos ecuestres",5
10141501,Sillas de montar,PRODUCT,Talabartería,"silla de montar, silla inglesa, silla vaquera, silla de montar de cuero, montura para caballo",5
10141502,Fustas y látigos,PRODUCT,Talabartería,"fusta, látigo, fusta de cuero, látigo de montar, rebenque, fusta para caballo",6
10141503,Herraduras para caballo,PRODUCT,Talabartería,"herradura para caballo, herradura de acero, herradura de hierro, clavos para herradura, herrado",5
10141504,Herraduras para mula,PRODUCT,Talabartería,"herradura para mula, herradura de mula, herrado de mula, clavos para mula, herraje de mula",5
10141505,Sillín o pelero,PRODUCT,Talabartería,"sillín, pelero, asiento de montar, sillín de cuero, cojinete para montar, almohadilla de silla",6
10141600,Arneses,CLASS,Talabartería y relacionados (Grupo 1014),"arnés para caballo, arnés de cuero, arnés de tiro, equipamiento de tiro, arnés ecuestre",5
10141601,Bridas,PRODUCT,Arneses,"brida caballo, brida cuero, brida metal, sujetador arnés, brida equina",5
10141602,Yugos,PRODUCT,Arneses,"yugo buey, yugo madera, yugo animal, arnés yugo, equipo yugo",5
10141603,Bocados para caballos,PRODUCT,Arneses,"bocado caballo, bocado metal, freno bocado, pieza bocado, bocado equino",5
10141604,Riendas,PRODUCT,Arneses,"rienda caballo, rienda cuero, rienda equina, control rienda, rienda montar",5
10141605,Estribos,PRODUCT,Arneses,"estribo caballo, estribo metal, estribo equino, accesorio estribo, estribo montura",5
10141606,Correas o traíllas,PRODUCT,Arneses,"correa animal, traílla cuero, correa equina, sujetador correa, traílla animal",5
10141607,Arneses de cuello para animales,PRODUCT,Arneses,"arnés cuello, arnés animal, arnés equino, arnés caballo, equipo cuello",5
10141608,Arneses o sus accesorios,PRODUCT,Arneses,"arnés completo, accesorio arnés, equipo arnés, pieza arnés, arnés repuesto",5
10141609,Sujetadores,PRODUCT,Arneses,"sujetador animal, sujetador equino, hebilla arnés, cierre sujetador, clip sujetador",5
10141610,Bozales,PRODUCT,Arneses,"bozal caballo, bozal animal, bozal equino, protector bozal, bozal metal",5
10141611,Soportes para correas,PRODUCT,Arneses,"soporte correa, anilla soporte, hebilla soporte, accesorio soporte, pieza soporte",5
10150000,Semillas y plántulas vegetales y relacionados (Grupo 1015),GROUP,Material Vivo Animal y Vegetal (División 10),"semilla vegetal, plántula, semilla agrícola, material vegetal, propagación plantas",5
10151500,Semillas y plántulas vegetales,CLASS,Semillas y plántulas vegetales y relacionados (Grupo 1015),"semilla plántula, semilla cultivo, semilla huerta, propagación vegetal, semilla germinada",5
10151501,Semillas o plántulas de fríjol,PRODUCT,Semillas y plántulas vegetales,"semilla frijol, plántula frijol, frijol siembra, semilla legumbre, frijol grano",5
10151502,Semillas o plántulas de zanahoria,PRODUCT,Semillas y plántulas vegetales,"semilla zanahoria, plántula zanahoria, zanahoria siembra, semilla hortaliza, zanahoria cultivo",5
10151503,Semillas o plántulas de apio,PRODUCT,Semillas y plántulas vegetales,"plantula apio, semilla apio, apio para sembrar, planta apio, apio vivero",5
10151504,Semillas o plántulas de chiles,PRODUCT,Semillas y plántulas vegetales,"semilla chile, plantula chile, chile para sembrar, planta chile, chile vivero",5
10151505,Semillas o plántulas de calabacín,PRODUCT,Semillas y plántulas vegetales,"semilla calabacin, plantula calabacin, calabacin para sembrar, planta calabacin, calabacin vivero",5
10151506,Semillas o plántulas de alverja,PRODUCT,Semillas y plántulas vegetales,"semilla alverja, plantula alverja, alverja para sembrar, planta alverja, arveja vivero",5
10151507,Semillas o plántulas de pepino cohombro,PRODUCT,Semillas y plántulas vegetales,"semilla pepino, plantula pepino, pepino para sembrar, planta pepino, pepino vivero",5
10151508,Semillas o plántulas de berenjena,PRODUCT,Semillas y plántulas vegetales,"semilla berenjena, plantula berenjena, berenjena para sembrar, planta berenjena, berenjena vivero",5
10151509,Semillas o plántulas de endivias,PRODUCT,Semillas y plántulas vegetales,"semilla endivia, plantula endivia, endivia para sembrar, planta endivia, endivia vivero",5
10151510,Semillas o plántulas de ajo,PRODUCT,Semillas y plántulas vegetales,"semilla ajo, plantula ajo, ajo para sembrar, planta ajo, ajo vivero",5
10151511,Semillas o plántulas de puerro,PRODUCT,Semillas y plántulas vegetales,"semilla puerro, plantula puerro, puerro para sembrar, planta puerro, puerro vivero",5
10151512,Semillas o plántulas de lechuga,PRODUCT,Semillas y plántulas vegetales,"semilla lechuga, plantula lechuga, lechuga para sembrar, planta lechuga, lechuga vivero",5
10151513,Semillas o plántulas de maíz,PRODUCT,Semillas y plántulas vegetales,"semilla maiz, plantula maiz, maiz para sembrar, planta maiz, maiz vivero",5
10151514,Semillas o plántulas de melón,PRODUCT,Semillas y plántulas vegetales,"semilla melon, plantula melon, melon para sembrar, planta melon, melon vivero",5
10151515,Semillas o plántulas cebolla,PRODUCT,Semillas y plántulas vegetales,"semilla cebolla, plantula cebolla, cebolla para sembrar, planta cebolla, cebolla vivero",5
10151516,Semillas o plántulas de soya,PRODUCT,Semillas y plántulas vegetales,"semilla soya, plantula soya, soya para sembrar, planta soya, soya vivero",5
10151517,Semillas o plántulas de espinaca,PRODUCT,Semillas y plántulas vegetales,"semilla espinaca, plantula espinaca, espinaca para sembrar, planta espinaca, espinaca vivero",5
10151518,Semillas o plántulas de tomate,PRODUCT,Semillas y plántulas vegetales,"semilla tomate, plántula tomate, jitomate semilla, semillero tomate, plantín tomate, germinado tomate, semilla jitomate",7
10151519,Semillas o plántulas de nabo,PRODUCT,Semillas y plántulas vegetales,"semilla nabo, plántula nabo, nabo para siembra, semillero nabo, plantín nabo, germinado nabo, semilla nabos",7
10151520,Semillas o plántulas de acelga,PRODUCT,Semillas y plántulas vegetales,"semilla acelga, plántula acelga, acelga para siembra, semillero acelga, plantín acelga, germinado acelga, semilla acelgas",7
10151521,Semillas o plántulas de pimiento morrón,PRODUCT,Semillas y plántulas vegetales,"semilla pimiento, plántula pimiento, pimiento morrón semilla, semillero pimiento, plantín pimiento, germinado pimiento, semilla chile morrón",7
10151522,Semillas o plántulas de remolacha,PRODUCT,Semillas y plántulas vegetales,"semilla remolacha, plántula remolacha, remolacha para siembra, semillero remolacha, plantín remolacha, germinado remolacha, semilla betabel",7
10151523,Semillas o plántulas de coliflor,PRODUCT,Semillas y plántulas vegetales,"semilla coliflor, plántula coliflor, coliflor para siembra, semillero coliflor, plantín coliflor, germinado coliflor, semilla col flor",7
10151524,Semillas o plántulas de perejil,PRODUCT,Semillas y plántulas vegetales,"semilla perejil, plántula perejil, perejil para siembra, semillero perejil, plantín perejil, germinado perejil, semilla perejiles",7
10151525,Semillas o plántulas de brócoli,PRODUCT,Semillas y plántulas vegetales,"semilla brócoli, plántula brócoli, brócoli para siembra, semillero brócoli, plantín brócoli, germinado brócoli, semilla brocoli",7
10151526,Semillas o plántulas de repollo,PRODUCT,Semillas y plántulas vegetales,"semilla repollo, plántula repollo, repollo para siembra, semillero repollo, plantín repollo, germinado repollo, semilla col",7
10151527,Semillas o plántulas de papa,PRODUCT,Semillas y plántulas vegetales,"semilla papa, plántula papa, papa para siembra, semillero papa, plantín papa, tubérculo papa, semilla patata",7
10151528,Semillas o plántulas de batata,PRODUCT,Semillas y plántulas vegetales,"semilla batata, plántula batata, batata para siembra, semillero batata, plantín batata, germinado batata, semilla camote",7
10151529,Semillas o plántulas de calabaza,PRODUCT,Semillas y plántulas vegetales,"semilla calabaza, plántula calabaza, calabaza para siembra, semillero calabaza, plantín calabaza, germinado calabaza, semilla zapallo",7
10151530,Semillas o plántulas de rábano,PRODUCT,Semillas y plántulas vegetales,"semilla rábano, plántula rábano, rábano para siembra, semillero rábano, plantín rábano, germinado rábano, semilla rabanitos",7
10151531,Semillas o plántulas de repollitos de bruselas,PRODUCT,Semillas y plántulas vegetales,"semilla bruselas, plántula bruselas, repollitos bruselas semilla, semillero bruselas, plantín bruselas, germinado bruselas, semilla col bruselas",7
10151532,Semillas o plántulas de ahuyama,PRODUCT,Semillas y plántulas vegetales,"semilla ahuyama, plántula ahuyama, ahuyama para siembra, semillero ahuyama, plantín ahuyama, germinado ahuyama, semilla zapallo",7
10151533,Semillas o plántulas de okra,PRODUCT,Semillas y plántulas vegetales,"semilla okra, plantula okra, okra para siembra, semilla de quimbombo, quimbombo semilla",5
10151534,Semillas o plántulas de melón cantalupo,PRODUCT,Semillas y plántulas vegetales,"semilla melon, plantula melon cantalupo, semilla cantalupo, melon para siembra, semilla melón chino",5
10151535,Semillas o plántulas de maní,PRODUCT,Semillas y plántulas vegetales,"semilla cacahuate, plantula mani, semilla de mani, cacahuate para siembra, semilla cacahuete",5
10151536,Semillas o plántulas de caigua,PRODUCT,Semillas y plántulas vegetales,"semilla caigua, plantula caigua, semilla de achojcha, caigua para siembra, semilla de cicla",5
10151537,Semillas o plántulas de espárrago,PRODUCT,Semillas y plántulas vegetales,"semilla esparrago, plantula esparrago, esparrago para siembra, semilla de esparrago blanco, semilla esparrago verde",5
10151538,Semillas o plántulas de garbanzo,PRODUCT,Semillas y plántulas vegetales,"semilla garbanzo, plantula garbanzo, garbanzo para siembra, semilla de garbanzo blanco, semilla garbanzo negro",5
10151539,Semillas o plántulas de haba,PRODUCT,Semillas y plántulas vegetales,"semilla haba, plantula haba, haba para siembra, semilla de haba blanca, semilla habichuela",5
10151600,Semillas de cereales,CLASS,Semillas y plántulas vegetales y relacionados (Grupo 1015),"semillas cereal, semillas grano, semillas para siembra cereal, semillas cultivo cereal, semillas trigo maiz",5
10151601,Semillas de trigo,PRODUCT,Semillas de cereales,"semilla trigo, plantula trigo, trigo para siembra, semilla trigo harinero, semilla trigo cristalino",5
10151602,Semillas de canola,PRODUCT,Semillas de cereales,"semilla canola, plantula canola, canola para siembra, semilla de colza, semilla canola hibrida",5
10151603,Semillas de cebada,PRODUCT,Semillas de cereales,"semilla cebada, plantula cebada, cebada para siembra, semilla cebada cervecera, semilla cebada maltera",5
10151604,Semillas de mijo,PRODUCT,Semillas de cereales,"semilla mijo, plantula mijo, mijo para siembra, semilla de mijo blanco, semilla mijo dorado",5
10151605,Semillas de avena,PRODUCT,Semillas de cereales,"semilla avena, plantula avena, avena para siembra, semilla avena blanca, semilla avena negra",5
10151606,Semillas de ajonjolí,PRODUCT,Semillas de cereales,"semilla ajonjoli, plantula ajonjoli, ajonjoli para siembra, semilla sesamo, semilla de sesamo blanco",5
10151607,Semillas de linaza,PRODUCT,Semillas de cereales,"semilla linaza, plantula linaza, linaza para siembra, semilla de lino, semilla linaza dorada",5
10151608,Semillas de aceite de ricino,PRODUCT,Semillas de cereales,"ricino, semilla ricino, aceite ricino semilla, castor bean, semilla para aceite",5
10151609,Semillas de maíz,PRODUCT,Semillas de cereales,"maíz semilla, semilla maíz, maíz grano, semilla para siembra maíz, maíz criollo",5
10151610,Semillas de centeno,PRODUCT,Semillas de cereales,"centeno semilla, semilla centeno, centeno grano, semilla forraje centeno, centeno para siembra",5
